is_dynamic_only,round_trips,avg_return,median_return,win_rate,avg_holding_days,avg_prior_20d,avg_post_sell_20d,avg_post_sell_60d
False,3446,0.005973183743873746,5.943552282372533e-05,0.508125362739408,7.3598374927452115,0.07545328337523413,0.011580738138178918,0.029113567987846374
True,492,0.0023970338350584276,-0.0005898332487356273,0.4695121951219512,5.7073170731707314,0.10184795426333712,0.008005543238223991,0.006059338234942786
