setting,start,trading_start,end,initial_cash,execution_mode,roundtrip_cost_bp,max_participation,annual_return,cagr,sharpe,max_drawdown,total_return,final_value,orders,partial_or_failed_rate,failed_rate,capacity_limited_rate,lot_residual_rate,no_minute_data_rate,no_turnover_rate,limit_block_rate,avg_slippage_bp,avg_participation,avg_abs_exposure_gap
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,open_0935,5.0,0.1,0.7174897124978336,0.9445249891616978,2.224392591621196,-0.15834263564577444,0.3297721300197207,4063619.33671886,560.0,0.7714285714285715,0.24107142857142858,0.1625,0.37857142857142856,0.025,0.15892857142857142,0.0017857142857142857,10.983529411764707,0.03371622334745041,0.13099533548190656
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,open_0935,7.0,0.1,0.7170371208065169,0.9436497955906105,2.2230183201656324,-0.15836983095658852,0.32951559486434534,4062835.3969788114,560.0,0.7482142857142857,0.2375,0.1625,0.3607142857142857,0.025,0.15892857142857142,0.0017857142857142857,11.30679156908665,0.03355620759277149,0.13098375154768052
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,open_0935,10.0,0.1,0.7162955376124042,0.9422222309008599,2.220828062165547,-0.15840419386201066,0.3290970080023099,4061556.2472446095,560.0,0.7625,0.24464285714285713,0.1625,0.36964285714285716,0.025,0.15892857142857142,0.0017857142857142857,11.752955082742316,0.03386818443687643,0.1309829892496509
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,open_0935,15.0,0.1,0.7143242263497006,0.9384066377072391,2.214719438123782,-0.15854081017559607,0.32797734586618277,4058134.6980902515,560.0,0.7678571428571429,0.24285714285714285,0.1625,0.375,0.025,0.15892857142857142,0.0017857142857142857,12.679245283018869,0.03378164764633248,0.13096216350591602
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,open_0935,20.0,0.1,0.7111180896884944,0.9322335489431222,2.2049745166657506,-0.15877732844818793,0.3261632210855576,4052590.9568947884,559.0,0.7692307692307693,0.24329159212880144,0.16279069767441862,0.370304114490161,0.025044722719141325,0.1592128801431127,0.0017889087656529517,13.64066193853428,0.0338498910532249,0.13091610105676543
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,vwap_0935_1030,5.0,0.1,0.7626690805939746,1.0388281202945362,2.4193361215192817,-0.13226837986144058,0.3570370097545532,4122335.2482125936,528.0,0.6401515151515151,0.2708333333333333,0.001893939393939394,0.36553030303030304,0.026515151515151516,0.16477272727272727,0.001893939393939394,2.2155844155844155,0.0024575405485454784,0.0908733569903129
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,vwap_0935_1030,7.0,0.1,0.7536440061148282,1.0205063051444139,2.3900964417705404,-0.1327841017540663,0.3517971254127823,4106007.638613048,528.0,0.6287878787878788,0.2689393939393939,0.001893939393939394,0.35795454545454547,0.026515151515151516,0.16477272727272727,0.001893939393939394,3.0595854922279795,0.002445881619217981,0.09090895100007601
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,vwap_0935_1030,10.0,0.1,0.7392253085769641,0.9915930179854717,2.343624714692487,-0.1335746068097331,0.34347264021419477,4080109.7286202363,528.0,0.6212121212121212,0.2727272727272727,0.001893939393939394,0.3446969696969697,0.026515151515151516,0.16477272727272727,0.001893939393939394,4.326822916666667,0.002448617311302196,0.09089615823586397
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,vwap_0935_1030,15.0,0.1,0.7140053785426806,0.9420262547656935,2.262629183922503,-0.13495896314922884,0.3290395306592988,4035268.058210628,527.0,0.6261859582542695,0.269449715370019,0.0018975332068311196,0.35294117647058826,0.026565464895635674,0.1650853889943074,0.0018975332068311196,6.524675324675325,0.0024272212257333255,0.0909220777752303
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,vwap_0935_1030,20.0,0.1,0.6863508064380521,0.8890632709462303,2.1736304952691246,-0.13648378659733584,0.3133829040884326,3986727.819399136,529.0,0.6238185255198487,0.27032136105860116,0.001890359168241966,0.3497164461247637,0.026465028355387523,0.16446124763705103,0.001890359168241966,8.845854922279793,0.0024018298310371036,0.09081560170380244
