setting,start,trading_start,end,initial_cash,execution_mode,roundtrip_cost_bp,max_participation,annual_return,cagr,sharpe,max_drawdown,total_return,final_value,orders,partial_or_failed_rate,failed_rate,capacity_limited_rate,lot_residual_rate,no_minute_data_rate,no_turnover_rate,limit_block_rate,avg_slippage_bp,avg_participation,avg_abs_exposure_gap,source_file,slippage_model,sqrt_k,cross_border_penalty_bp,commodity_penalty_bp,open_penalty_bp,spread_penalty_mult,spread_penalty_cap_bp,max_slippage_bp,near_limit_threshold_bp,near_limit_capacity_mult,tag_suffix,avg_impact_component_bp,avg_extra_penalty_bp,avg_spread_proxy_bp,near_limit_rate
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,5000000.0,twap_0935_1030,15.0,0.1,0.7914999933159509,1.1353738846403392,3.127836402709433,-0.1049480689310093,0.3842135990211708,7003297.581591869,586.0,0.5324232081911263,0.1945392491467577,0.0,0.3344709897610921,0.0238907849829351,0.1484641638225255,0.0017064846416382,6.4025423728813555,0.0026851243162871,0.1311417090729758,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,5000000.0,twap_0935_1030,20.0,0.1,0.7686538164331879,1.0871041788419826,3.033589463677689,-0.1061745956859301,0.3707160033540326,6933271.389862088,589.0,0.5382003395585738,0.1969439728353141,0.0,0.3361629881154499,0.0237691001697792,0.1477079796264855,0.0016977928692699,8.716701902748415,0.0026642905522013,0.131315475312006,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,5000000.0,vwap_0935_1030,5.0,0.1,0.8352683685304012,1.230729418251364,3.303580503882442,-0.1034547229873676,0.4103742929569094,7140601.998640514,589.0,0.5178268251273345,0.1935483870967742,0.0,0.3174872665534805,0.0237691001697792,0.1494057724957555,0.0016977928692699,2.082105263157895,0.0027005416905013,0.1307176070465478,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,5000000.0,vwap_0935_1030,7.0,0.1,0.8275293526946415,1.2135340454104426,3.2717976012159338,-0.103865016099389,0.4057046721809119,7116248.533361862,592.0,0.518581081081081,0.1942567567567567,0.0,0.3243243243243243,0.0236486486486486,0.1486486486486486,0.0016891891891891,2.9287211740041927,0.0026840024250276,0.1308089607860505,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,5000000.0,vwap_0935_1030,10.0,0.1,0.816187818905254,1.1885718040673727,3.2252499913205854,-0.1044836302577001,0.3988888220309661,7080679.880943926,592.0,0.5101351351351351,0.1976351351351351,0.0,0.3125,0.0236486486486486,0.1486486486486486,0.0016891891891891,4.208421052631579,0.0026875482854141,0.1308510095675439,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,5000000.0,vwap_0935_1030,15.0,0.1,0.7953886997199999,1.143505881355094,3.1396762151510926,-0.1055922963685704,0.3864703193276322,7016067.934670953,589.0,0.5127334465195246,0.200339558573854,0.0,0.3089983022071307,0.0237691001697792,0.1494057724957555,0.0016977928692699,6.411889596602973,0.0026963168877308,0.1309326524517854,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,5000000.0,vwap_0935_1030,20.0,0.1,0.7727305270510542,1.0954491330225142,3.0463433419849335,-0.1068208450981761,0.373062149977762,6946482.165666097,593.0,0.5311973018549747,0.2040472175379426,0.0,0.3237774030354131,0.0236087689713322,0.148397976391231,0.0016863406408094,8.717161016949152,0.0026755622283384,0.1311026733928789,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,open_0935,5.0,0.1,0.7246444111690982,0.9999288513008951,2.9179059102922262,-0.1215844414917535,0.3458796726278232,13597412.316747405,676.0,0.7825443786982249,0.173076923076923,0.3121301775147929,0.2884615384615384,0.0207100591715976,0.1449704142011834,0.0014792899408284,13.438282647584971,0.0527504030802975,0.1676606282742981,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,open_0935,7.0,0.1,0.7243834649113564,0.9994117712296364,2.916937058547608,-0.1215889294783256,0.345730528970777,13595905.519490167,675.0,0.7748148148148148,0.1733333333333333,0.3125925925925926,0.28,0.0207407407407407,0.1451851851851852,0.0014814814814814,13.71326164874552,0.0528534020385723,0.1676698590738527,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,open_0935,10.0,0.1,0.7241605780575818,0.9989645982799068,2.9159735098431208,-0.1215993289584674,0.3456015311559959,13594602.255527414,675.0,0.7777777777777778,0.1748148148148148,0.3125925925925926,0.2844444444444444,0.0207407407407407,0.1451851851851852,0.0014814814814814,14.099640933572712,0.0529467975725442,0.1676676643534923,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,open_0935,15.0,0.1,0.7235568005471452,0.997753363915472,2.913351836906928,-0.1216444038855474,0.3452520385660125,13591071.334491678,676.0,0.7869822485207101,0.1745562130177514,0.3121301775147929,0.2928994082840236,0.0207100591715976,0.1449704142011834,0.0014792899408284,14.759856630824371,0.0528490607200802,0.1676611928242019,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,open_0935,20.0,0.1,0.7222045420915754,0.9950586169102188,2.907850217729322,-0.1217175044811121,0.3444740549292144,13583211.371598732,679.0,0.7717231222385862,0.1767304860088365,0.3092783505154639,0.2783505154639175,0.0206185567010309,0.1443298969072164,0.0014727540500736,15.491055456171734,0.0527486081285431,0.1676817489717834,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,t2_open_0935,5.0,0.1,0.5878329443425087,0.7362503184367211,2.197437498986885,-0.0844733393671076,0.2667502602007303,12627758.49045572,675.0,0.7881481481481482,0.1614814814814814,0.3333333333333333,0.2933333333333333,0.0207407407407407,0.1274074074074074,0.0029629629629629,13.759717314487633,0.0543264291044501,0.1536397586942232,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,t2_open_0935,7.0,0.1,0.5876457786547986,0.7359228200564794,2.1966808805065,-0.084481003756514,0.2666478520693394,12626737.622182552,675.0,0.794074074074074,0.16,0.3333333333333333,0.2992592592592593,0.0207407407407407,0.1274074074074074,0.0029629629629629,14.01410934744268,0.054230587357474,0.1536398309449572,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,t2_open_0935,10.0,0.1,0.587382913910536,0.7354663261608378,2.195676970842822,-0.0844849059616086,0.2665050888603519,12625314.469268316,674.0,0.7952522255192879,0.1617210682492581,0.3338278931750741,0.301186943620178,0.0207715133531157,0.1275964391691394,0.0029673590504451,14.388495575221238,0.0544217610109991,0.1536265389277804,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,t2_open_0935,15.0,0.1,0.5866647814178961,0.734217742672455,2.192901122772842,-0.0845036419235956,0.2661144991061204,12621420.826424696,676.0,0.7825443786982249,0.1627218934911242,0.3328402366863905,0.2884615384615384,0.0207100591715976,0.1272189349112426,0.0029585798816568,15.017667844522968,0.0543224577680063,0.1536284711495781,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,t2_open_0935,20.0,0.1,0.585651491159769,0.7324617890481675,2.1890590777826064,-0.0845202307594751,0.2655649186231938,12615942.264605915,675.0,0.7881481481481482,0.16,0.3333333333333333,0.2948148148148148,0.0207407407407407,0.1274074074074074,0.0029629629629629,15.731922398589065,0.0542220740322748,0.1536328117827812,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,tail_vwap_1430_1455,5.0,0.1,1.1226595592439887,1.9380941714573257,3.8250988581623377,-0.1133157106068328,0.5870828208084207,15879747.238288738,559.0,0.4633273703041144,0.0644007155635062,0.0518783542039356,0.3416815742397138,0.0250447227191413,0.0178890876565295,0.0107334525939177,5.9426386233269595,0.0154500281545832,0.0416274051828955,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,tail_vwap_1430_1455,7.0,0.1,1.1194229247220857,1.9286420441492291,3.814146989037782,-0.1134820181959517,0.5848926078874808,15857832.800600575,559.0,0.4615384615384615,0.0626118067978533,0.0518783542039356,0.3416815742397138,0.0250447227191413,0.0178890876565295,0.0107334525939177,6.494274809160306,0.015411367541159,0.041601215374282,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,tail_vwap_1430_1455,10.0,0.1,1.1145553341992525,1.9144921231242835,3.7977995717849695,-0.1137318276962537,0.5816062761237173,15824951.014555443,561.0,0.4741532976827095,0.0623885918003565,0.0516934046345811,0.3547237076648841,0.0249554367201426,0.017825311942959,0.0106951871657754,7.321292775665399,0.0153394344265437,0.041601900862786,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,tail_vwap_1430_1455,15.0,0.1,1.1043429943354366,1.8849999266632689,3.7630666261056858,-0.1142714374589595,0.5747272600949855,15755806.675127603,559.0,0.4525939177101968,0.0608228980322003,0.0518783542039356,0.3398926654740608,0.0250447227191413,0.0178890876565295,0.0107334525939177,8.84952380952381,0.0153398135095193,0.0415050189165448,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,tail_vwap_1430_1455,20.0,0.1,1.0912016847589658,1.8474658282107308,3.718041201964505,-0.1150004129556079,0.5659141103731864,15666844.236005202,561.0,0.4670231729055258,0.0570409982174688,0.0516934046345811,0.3493761140819964,0.0249554367201426,0.017825311942959,0.0106951871657754,10.510396975425332,0.0151875234350038,0.0415147442529974,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,twap_0935_1030,5.0,0.1,0.8266847277067687,1.211652165006051,3.2677857820722185,-0.103429521798253,0.4051923671227597,14225984.77790871,586.0,0.4897610921501706,0.1928327645051194,0.0017064846416382,0.2901023890784983,0.0238907849829351,0.1484641638225255,0.0017064846416382,3.0274841437632136,0.005274472061343,0.1305349353204284,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,twap_0935_1030,7.0,0.1,0.8205335720946568,1.1980824989797347,3.2423556933400883,-0.103787064304095,0.4014908953741236,14187092.83575467,587.0,0.5178875638841567,0.1925042589437819,0.0017035775127768,0.3151618398637138,0.0238500851788756,0.1482112436115843,0.0017035775127768,3.7932489451476794,0.005255099288483,0.1305821313018151,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,twap_0935_1030,10.0,0.1,0.8111544986418123,1.1775632592103928,3.203897120546717,-0.1043227457669191,0.395868864223035,14128062.51142915,586.0,0.5051194539249146,0.189419795221843,0.0017064846416382,0.310580204778157,0.0238907849829351,0.1484641638225255,0.0017064846416382,4.957894736842105,0.0052315618500413,0.1306053878195222,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,twap_0935_1030,15.0,0.1,0.7940527892824604,1.1406366755775732,3.133815476187306,-0.1052711845295405,0.3856746419925481,14021378.912001131,587.0,0.504258943781942,0.1959114139693356,0.0017035775127768,0.3066439522998296,0.0238500851788756,0.1482112436115843,0.0017035775127768,6.983050847457627,0.0052421003562756,0.1307269303505957,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,twap_0935_1030,20.0,0.1,0.7748751175260442,1.0999682975765053,3.0553479333564346,-0.1062997434122039,0.3743304647636483,13903117.712248169,587.0,0.4872231686541737,0.1908006814310051,0.0017035775127768,0.293015332197615,0.0238500851788756,0.1482112436115843,0.0017035775127768,9.103157894736842,0.005184113909561,0.1307784785206827,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,vwap_0935_1030,5.0,0.1,0.8301944855817166,1.2192302607985313,3.2778617437693565,-0.1040784998320145,0.4072538401160555,14249607.114868848,589.0,0.4855687606112054,0.1884550084889643,0.0016977928692699,0.2920203735144312,0.0237691001697792,0.1494057724957555,0.0016977928692699,3.014644351464435,0.0052300079563582,0.1303720293843957,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,vwap_0935_1030,7.0,0.1,0.824198720797773,1.20595550208417,3.25306320237858,-0.1044342188789242,0.403640042242773,14211595.60102175,592.0,0.5084459459459459,0.1891891891891892,0.0016891891891891,0.3141891891891892,0.0236486486486486,0.1486486486486486,0.0016891891891891,3.777083333333333,0.005200114185373,0.1303643194815541,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,vwap_0935_1030,10.0,0.1,0.8147868136201297,1.185297708745356,3.21465874751544,-0.1049712010573031,0.3979915530186189,14152280.78889235,592.0,0.5016891891891891,0.1925675675675675,0.0016891891891891,0.3023648648648648,0.0236486486486486,0.1486486486486486,0.0016891891891891,4.951882845188284,0.0052093435074607,0.13044667223096,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,vwap_0935_1030,15.0,0.1,0.797668185313786,1.1482077254405567,3.144664239394492,-0.1059193008828769,0.3877729022522083,14045326.35678036,587.0,0.5008517887563884,0.1873935264054514,0.0017035775127768,0.3100511073253833,0.0238500851788756,0.1499148211243611,0.0017035775127768,6.972746331236897,0.005197705582403,0.1305094393088076,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,10000000.0,vwap_0935_1030,20.0,0.1,0.7784770230661188,1.107368694231881,3.0662467781333387,-0.106943939229711,0.3764040407515723,13926784.265392432,586.0,0.4948805460750853,0.1911262798634812,0.0017064846416382,0.2969283276450511,0.0238907849829351,0.1501706484641638,0.0017064846416382,9.104430379746836,0.0052055286105407,0.1306296297280424,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,open_0935,5.0,0.1,0.6035057024507838,0.7781413493037002,2.571960655967608,-0.1008203191121198,0.2797596300534173,38545231.862563394,752.0,0.8377659574468085,0.1715425531914893,0.4853723404255319,0.1821808510638297,0.0186170212765957,0.1436170212765957,0.0013297872340425,16.40609951845907,0.071469620451587,0.2272650930194538,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,open_0935,7.0,0.1,0.6034461722981356,0.7780355866843527,2.57170323945284,-0.1008238365608243,0.2797270069766226,38544249.28424978,752.0,0.848404255319149,0.1715425531914893,0.4853723404255319,0.1928191489361702,0.0186170212765957,0.1436170212765957,0.0013297872340425,16.528089887640448,0.0714692053479732,0.2272642567437861,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,open_0935,10.0,0.1,0.6033578661358081,0.777877862442143,2.5712987862712273,-0.1008289087930708,0.2796783539840726,38542783.89900508,752.0,0.8430851063829787,0.1715425531914893,0.4853723404255319,0.1875,0.0186170212765957,0.1436170212765957,0.0013297872340425,16.71107544141252,0.0714685937503861,0.2272640218075558,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,open_0935,15.0,0.1,0.6031439976922416,0.7774978299316546,2.570370124737669,-0.1008410659799236,0.2795611157163513,38539252.78573477,752.0,0.848404255319149,0.1702127659574468,0.4853723404255319,0.1928191489361702,0.0186170212765957,0.1436170212765957,0.0013297872340425,17.05448717948718,0.071353046157904,0.227268494240617,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,open_0935,20.0,0.1,0.6028312037424313,0.7769413676127068,2.5689913203698973,-0.1008594099997033,0.2793894238264962,38534081.577370346,752.0,0.851063829787234,0.1702127659574468,0.4853723404255319,0.1954787234042553,0.0186170212765957,0.1436170212765957,0.0013297872340425,17.483173076923077,0.0713516280594126,0.2272670503840478,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,t2_open_0935,5.0,0.1,0.5171128334104874,0.6222824533628517,2.0097154851004677,-0.0860939018498279,0.2304223231805588,36837227.86409935,765.0,0.8235294117647058,0.1477124183006536,0.4993464052287582,0.1751633986928104,0.0183006535947712,0.1241830065359477,0.0026143790849673,16.15644171779141,0.0707838894526465,0.1916212729418705,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,t2_open_0935,7.0,0.1,0.5170342881388615,0.6221557690139394,2.009419590084257,-0.0860958495994814,0.2303811434406384,36835994.99678684,765.0,0.8261437908496732,0.1490196078431372,0.4993464052287582,0.1764705882352941,0.0183006535947712,0.1241830065359477,0.0026143790849673,16.27956989247312,0.070891953795021,0.1916205348053455,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,t2_open_0935,10.0,0.1,0.5169240767808826,0.6219768618725048,2.0089825680212026,-0.0860992149122,0.2303229851426522,36834253.81375176,765.0,0.8196078431372549,0.1490196078431372,0.4993464052287582,0.1699346405228758,0.0183006535947712,0.1241830065359477,0.0026143790849673,16.473118279569892,0.0708915670211384,0.1916221765520502,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,t2_open_0935,15.0,0.1,0.5166560688409784,0.6215403017622381,2.007889684702156,-0.0861056165691009,0.2301810548333032,36830004.60675363,765.0,0.8300653594771242,0.1490196078431372,0.4993464052287582,0.1790849673202614,0.0183006535947712,0.1241830065359477,0.0026143790849673,16.838709677419356,0.0708892960513106,0.191614562365328,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,t2_open_0935,20.0,0.1,0.5163318626270332,0.6210101580266398,2.006526573179678,-0.0861137577570434,0.2300086701366528,36824843.63540976,765.0,0.8287581699346406,0.1477124183006536,0.4993464052287582,0.1803921568627451,0.0183006535947712,0.1241830065359477,0.0026143790849673,17.257668711656443,0.0707801536325196,0.1916264513873884,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,tail_vwap_1430_1455,5.0,0.1,1.0071659158316155,1.6175984719162746,3.4171484803136374,-0.1202488140868289,0.5104324170049741,45297710.42687556,578.0,0.4896193771626297,0.0536332179930795,0.1539792387543252,0.2768166089965398,0.0242214532871972,0.0190311418685121,0.0103806228373702,9.906764168190128,0.0319704344841938,0.0657400473667711,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,tail_vwap_1430_1455,7.0,0.1,1.0060086092019778,1.614595522449055,3.4134299352589683,-0.1202507855355263,0.5096895485418134,45275431.87925525,578.0,0.4878892733564013,0.0536332179930795,0.1539792387543252,0.2768166089965398,0.0242214532871972,0.0190311418685121,0.0103806228373702,10.288848263254112,0.0319653163997822,0.0657338404162629,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,tail_vwap_1430_1455,10.0,0.1,1.0044597875744397,1.610588151622927,3.408546064062932,-0.1202551479244991,0.508697446882028,45245678.854099646,578.0,0.5,0.0536332179930795,0.1539792387543252,0.2889273356401384,0.0242214532871972,0.0190311418685121,0.0103806228373702,10.852833638025594,0.0319585250262771,0.0657258907071495,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,tail_vwap_1430_1455,15.0,0.1,1.0005957992418593,1.6005958084518923,3.396030884552986,-0.1203358843167905,0.5062198537446008,45171376.09468368,578.0,0.5017301038062284,0.0536332179930795,0.1539792387543252,0.2906574394463668,0.0242214532871972,0.0190311418685121,0.0103806228373702,11.882998171846436,0.0319421464980323,0.0657060268335584,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,tail_vwap_1430_1455,20.0,0.1,0.9952925259270567,1.5869334658348415,3.378697550858335,-0.1205298595425169,0.5028234673982208,45069518.822895795,579.0,0.4922279792746113,0.0535405872193437,0.153713298791019,0.2832469775474956,0.0241796200345423,0.0189982728842832,0.0103626943005181,13.017335766423358,0.0318623050321046,0.0656958037592546,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,twap_0935_1030,5.0,0.1,0.7884990310749579,1.1284360771491166,3.103084093297462,-0.1059274355577829,0.3822843944061045,41956183.89936041,592.0,0.4746621621621621,0.1824324324324324,0.0287162162162162,0.2601351351351351,0.0236486486486486,0.1469594594594594,0.0016891891891891,5.7190082644628095,0.014096664508849,0.1311685296548334,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,twap_0935_1030,7.0,0.1,0.785416910502065,1.121885763926083,3.090526650868429,-0.1060874797079935,0.380459640104785,41899957.59435918,592.0,0.4763513513513513,0.1824324324324324,0.0287162162162162,0.2618243243243243,0.0236486486486486,0.1469594594594594,0.0016891891891891,6.31404958677686,0.0140890091797691,0.1311822252192809,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,twap_0935_1030,10.0,0.1,0.7808230127575443,1.1121602111476032,3.07182643932341,-0.1063284188861207,0.3777443955380135,41816292.738562174,592.0,0.4628378378378378,0.1841216216216216,0.0287162162162162,0.2483108108108108,0.0236486486486486,0.1469594594594594,0.0016891891891891,7.214285714285714,0.0141067487258646,0.1312007294153945,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,twap_0935_1030,15.0,0.1,0.7715653719770519,1.0926936492506392,3.034108142128134,-0.1068181238327279,0.3722880493929061,41647773.70263325,593.0,0.448566610455312,0.1838111298482293,0.0286677908937605,0.2344013490725126,0.0236087689713322,0.1467116357504216,0.0016863406408094,8.78099173553719,0.0140538322463943,0.1312238926169665,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,twap_0935_1030,20.0,0.1,0.7597879157890276,1.0681931544003582,2.986312611954195,-0.1074969719568063,0.3653793396026958,41433967.79777579,593.0,0.4620573355817875,0.1838111298482293,0.026981450252951,0.2445193929173693,0.0236087689713322,0.1467116357504216,0.0016863406408094,10.508264462809915,0.0140229415311599,0.1312654303285116,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,vwap_0935_1030,5.0,0.1,0.7918207016816068,1.1353425111151552,3.112878479654273,-0.1065723956045011,0.3842048830147428,42022597.11960135,596.0,0.4748322147651007,0.1845637583892617,0.0285234899328859,0.2583892617449664,0.023489932885906,0.1476510067114094,0.0016778523489932,5.699588477366255,0.0140585807836544,0.1310081760882865,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
Exph_v3_exp_looser,2025-10-01,2026-01-02,2026-06-25,30000000.0,vwap_0935_1030,7.0,0.1,0.7887348293043194,1.128762168492193,3.1002983908385864,-0.106733205800489,0.3823751514346079,41966209.99550585,595.0,0.4739495798319327,0.1848739495798319,0.0285714285714285,0.253781512605042,0.0235294117647058,0.1478991596638655,0.0016806722689075,6.3051546391752575,0.0140795344607309,0.1310109136955628,minute_execution_summary_Exph_v3_exp_looser_20251001_20260625.csv,,,,,,,,,,,,,,,
